Reg_Date,Reg_Year,Prop_Name_ENG,ADDRESS_ENG,Prop_Type,Estate_Size,Tower,Floor,Flat,Bed_Room,Roof,Build_Ages,Rehab_Year,SalePrice_10k,SaleableArea,Gross Area,SaleableAreaPrice,Gross Area_Price,Kindergarten,Primary_Schools,Secondary_Schools,Parks,Library,Bus_Route,Mall,Wet Market,Latitude,Longitude
29/6/2017,2017,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,24,C ,2,Y,25,,530,257,364,"$20,623 ","$14,560 ",3,5,1,6,0,45,0,0,22.285296,114.147872
21/4/2017,2017,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,4,A,2,N,25,,515,273,392,"$18,864 ","$13,138 ",3,5,1,6,0,45,0,0,22.285296,114.147872
21/12/2016,2016,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,9,C,2,N,24,,395,257,364,"$15,370 ","$10,852 ",3,5,1,6,0,45,0,0,22.285296,114.147872
11/9/2016,2016,Kee On Building,198-202 HOLLYWOOD ROAD,Single,1,,15,D,2,N,24,,485,273,392,"$17,766 ","$12,372 ",3,5,1,6,0,45,0,0,22.285296,114.147872
20/11/2017,2017,Tai Ping Mansion,208-214 HOLLYWOOD ROAD,Single,1,,11,C,,N,44,,650,481,700,"$13,514 ","$9,286 ",3,5,1,7,0,53,0,0,22.285435,114.147686
8/5/2016,2016,Tai Ping Mansion,208-214 HOLLYWOOD ROAD,Single,1,,9,D,,N,43,,620,495,--,"$12,525 ",--,3,5,1,7,0,53,0,0,22.285435,114.147686
31/3/2016,2016,Tai Ping Mansion,208-214 HOLLYWOOD ROAD,Single,1,,16,A,,N,43,,650,481,--,"$13,514 ",--,3,5,1,7,0,53,0,0,22.285435,114.147686
28/12/2017,2017,Curios Court,209-223 HOLLYWOOD ROAD,Single,1,,10,A,,N,38,,568,350,349,"$16,229 ","$16,275 ",4,5,0,5,0,47,0,0,22.285381,114.148789
16/1/2017,2017,Twotwosix,226 HOLLYWOOD ROAD,Single,1,,3,226,,N,52,,2000,912,"1,450","$21,930 ","$13,793 ",3,5,0,5,0,19,0,0,22.285643,114.147405
23/6/2016,2016,228 HOLLYWOOD ROAD,228 HOLLYWOOD ROAD,Single,1,,5,228,,N,48,,375,352,--,"$10,653 ",--,3,5,0,5,0,19,0,0,22.285681,114.147374
12/8/2017,2017,229-231 HOLLYWOOD ROAD,229-231 HOLLYWOOD ROAD,Single,1,,2,229,,N,53,,695,543,--,"$12,799 ",--,3,5,0,5,0,19,0,0,22.28558,114.148382
31/10/2017,2017,229-231 HOLLYWOOD ROAD,229-231 HOLLYWOOD ROAD,Single,1,,5,229,,Y,53,,1568,543,--,"$28,877 ",--,3,5,0,5,0,19,0,0,22.28558,114.148382
1/10/2017,2017,229-231 HOLLYWOOD ROAD,229-231 HOLLYWOOD ROAD,Single,1,,2,231,,N,53,,598,503,--,"$11,889 ",--,3,5,0,5,0,19,0,0,22.28558,114.148382
13/5/2016,2016,236 HOLLYWOOD ROAD,236 HOLLYWOOD ROAD,Single,1,,3,236,,N,47,,490,405,--,"$12,099 ",--,3,5,0,5,0,19,0,0,22.285788,114.14724
20/2/2018,2018,Amber Lodge,23 HOLLYWOOD ROAD,Single,1,,13,A,2,N,20,,590,274,440,"$21,533 ","$13,409 ",1,0,0,5,0,17,0,0,22.282121,114.153991
16/6/2017,2017,244 HOLLYWOOD ROAD,244 HOLLYWOOD ROAD,Single,1,,5,244,,N,49,,570,394,--,"$14,467 ",--,1,1,1,5,0,101,0,0,22.285882,114.147124
31/7/2017,2017,248 HOLLYWOOD ROAD,248 HOLLYWOOD ROAD,Single,1,,4,B,,N,22,,440,293,--,"$15,017 ",--,1,1,1,5,0,101,0,0,22.286032,114.147162
31/7/2017,2017,248 HOLLYWOOD ROAD,248 HOLLYWOOD ROAD,Single,1,,4,A,,N,22,,440,293,--,"$15,017 ",--,1,1,1,5,0,101,0,0,22.286032,114.147162
17/2/2017,2017,253 HOLLYWOOD ROAD,253 HOLLYWOOD ROAD,Single,1,,4,254,,N,44,,336,334,--,"$10,060 ",--,1,1,1,5,0,101,0,0,22.285618,114.147915
18/9/2017,2017,256-258 HOLLYWOOD ROAD,256-258 HOLLYWOOD ROAD,Single,1,,2,258,,N,41,,478,383,500,"$12,480 ","$9,560 ",1,1,1,5,0,101,0,0,22.286112,114.146879
6/2/2018,2018,Ko Shing Building,265-267 HOLLYWOOD ROAD,Estate,2,,7,C,,N,52,,450,,--,--,--,1,1,1,5,0,101,0,0,22.286276,114.147256
12/1/2018,2018,Ko Shing Building,265-267 HOLLYWOOD ROAD,Estate,2,,6,C,,N,52,,450,343,--,"$13,120 ",--,1,1,1,5,0,101,0,0,22.286276,114.147256
10/1/2018,2018,Ko Shing Building,265-267 HOLLYWOOD ROAD,Estate,2,,5,D,,N,52,,450,724,--,"$6,215 ",--,1,1,1,5,0,101,0,0,22.286276,114.147256
29/9/2017,2017,Ko Shing Building,265-267 HOLLYWOOD ROAD,Estate,2,,2,D,,N,51,,400,,--,--,--,1,1,1,5,0,101,0,0,22.286276,114.147256
12/8/2017,2017,Wing On Building,38-40 HOLLYWOOD ROAD,Single,1,,4,B,,N,45,,670,465,--,"$14,409 ",--,1,0,0,5,0,24,0,0,22.282214,114.15319
21/6/2017,2017,Wing On Building,38-40 HOLLYWOOD ROAD,Single,1,,6,B ,,Y,45,,669,465,--,"$14,387 ",--,1,0,0,5,0,24,0,0,22.282214,114.15319
9/5/2017,2017,42-42A HOLLYWOOD ROAD,42-42A HOLLYWOOD ROAD,Single,1,,5,42,,N,54,,535,397,--,"$13,476 ",--,1,1,1,6,0,32,0,0,22.282265,114.153143
8/1/2017,2017,42-42A HOLLYWOOD ROAD,42-42A HOLLYWOOD ROAD,Single,1,,8,42A,,Y,54,,590,410,--,"$14,390 ",--,1,1,1,6,0,32,0,0,22.282265,114.153143
7/7/2017,2017,42-42A HOLLYWOOD ROAD,42-42A HOLLYWOOD ROAD,Single,1,,7,42,,N,54,,525,397,--,"$13,224 ",--,1,1,1,6,0,32,0,0,22.282265,114.153143
15/6/2016,2016,45-47 HOLLYWOOD ROAD,45-47 HOLLYWOOD ROAD,Single,1,,6,47,,Y,51,,378,195,--,"$19,385 ",--,1,1,1,6,0,32,0,0,22.282453,114.153276
23/11/2017,2017,65 HOLLYWOOD ROAD,65 HOLLYWOOD ROAD,Single,1,,4,65,,N,51,,540,313,--,"$17,252 ",--,1,1,1,6,0,32,0,0,22.283109,114.15266
25/7/2017,2017,65 HOLLYWOOD ROAD,65 HOLLYWOOD ROAD,Single,1,,5,66,,N,43,,590,357,--,"$16,527 ",--,1,1,1,6,0,32,0,0,22.283109,114.15266
29/1/2018,2018,"No. 68-70A, Hollywood Road",68-70A HOLLYWOOD ROAD,Single,1,,6,E,,N,52,,700,470,--,"$14,894 ",--,1,1,1,6,0,32,0,0,22.283211,114.152537
24/10/2017,2017,68-70A HOLLYWOOD ROAD,68-70A HOLLYWOOD ROAD,Single,1,,3,D,,N,51,,500,333,--,"$15,015 ",--,1,1,1,6,0,32,0,0,22.283211,114.152537
22/11/2016,2016,68-70A HOLLYWOOD ROAD,68-70A HOLLYWOOD ROAD,Single,1,,3,A,,N,50,,560,379,--,"$14,776 ",--,1,1,1,6,0,32,0,0,22.283211,114.152537
22/9/2017,2017,Wing Wood Lau,72-72A HOLLYWOOD ROAD,Single,1,,4,72A,,N,48,,760,388,--,"$19,588 ",--,1,1,1,6,0,32,0,0,22.283243,114.15247
15/6/2017,2017,76-82 HOLLYWOOD ROAD,76-82 HOLLYWOOD ROAD,Single,1,,3,B,,N,46,,400,243,350,"$16,461 ","$11,429 ",1,1,1,6,0,32,0,0,22.283473,114.152459
8/3/2017,2017,77-81 HOLLYWOOD ROAD,77-81 HOLLYWOOD ROAD,Single,1,,5,D,,N,42,,575,394,--,"$14,594 ",--,1,1,1,6,0,32,0,0,22.283469,114.152517
27/11/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,11,D (___),,N,52,,730,386,440,"$18,912 ","$16,591 ",5,6,1,7,0,53,0,0,22.284631,114.146798
20/10/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,7,Q,,N,52,,425,429,--,"$9,907 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
26/4/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,11,J,,N,52,,610,477,490,"$12,788 ","$12,449 ",5,6,1,7,0,53,0,0,22.284631,114.146798
31/3/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,6,W,,N,52,,510,,--,--,--,5,6,1,7,0,53,0,0,22.284631,114.146798
31/3/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,8,T,,N,52,,850,503,--,"$16,899 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
28/3/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,7,G,,N,52,,599,477,--,"$12,558 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
16/2/2017,2017,Po Hing Mansion,1-6 WA NING LANE,Single,1,,3,F,,N,52,,557,466,--,"$11,964 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
20/12/2016,2016,Po Hing Mansion,1-6 WA NING LANE,Single,1,,6,M,,N,51,,566,438,--,"$12,922 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
10/5/2016,2016,Po Hing Mansion,1-6 WA NING LANE,Single,1,,7,H,,N,51,,620,477,--,"$12,998 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
23/8/2016,2016,Po Hing Mansion,1-6 WA NING LANE,Single,1,,9,N,,N,51,,380,323,--,"$11,765 ",--,5,6,1,7,0,53,0,0,22.284631,114.146798
26/2/2018,2018,"No. 4 , Wa Lane",4  Wa Lane,Single,1,,3,4,,N,50,,548,397,--,"$13,804 ",--,3,5,0,6,0,35,0,0,22.285566,114.148602
5/3/2018,2018,"No.  6-7, Wa Lane",6-7  Wa Lane,Single,1,,3,6,,N,53,,605,364,--,"$16,621 ",--,3,5,0,6,0,35,0,0,22.285518,114.148561
9/6/2017,2017,"No.  6-7, Wa Lane",6-7  Wa Lane,Single,1,,2,6,,N,52,,529,364,--,"$14,533 ",--,3,5,0,6,0,35,0,0,22.285518,114.148561
27/4/2017,2017,"No.  6-7, Wa Lane",6-7  Wa Lane,Single,1,,2,7,,N,52,,455,,--,--,--,3,5,0,6,0,35,0,0,22.285518,114.148561
16/2/2017,2017,Man Bond Building,111-115 JERVOIS STREET,Single,1,,14,A,1,N,29,,400,324,454,"$12,346 ","$8,811 ",0,1,0,2,0,34,1,1,22.285823,114.150415
18/11/2016,2016,Man Bond Building,111-115 JERVOIS STREET,Single,1,,9,A,1,N,28,,399,324,454,"$12,315 ","$8,789 ",0,1,0,2,0,34,1,1,22.285823,114.150415
24/3/2017,2017,1 U LAM TERRACE,1 U LAM TERRACE,Single,1,,4,B,,N,53,,793,590,--,"$13,441 ",--,5,5,1,10,0,83,0,0,22.283401,114.148915
25/7/2017,2017,3 U LAM TERRACE,3 U LAM TERRACE,Single,1,,2,A,,N,31,,556,385,550,"$14,462 ","$10,124 ",5,5,1,10,0,83,0,0,22.283513,114.149021
27/3/2017,2017,3 U LAM TERRACE,3 U LAM TERRACE,Single,1,,4,B,,N,31,,525,436,485,"$12,041 ","$10,825 ",5,5,1,10,0,83,0,0,22.283513,114.149021
5/1/2018,2018,U Lam Court,5 U LAM TERRACE,Single,1,,5,A,,N,35,,450,269,376,"$16,729 ","$11,968 ",5,5,1,10,0,83,0,0,22.283453,114.149056
29/5/2017,2017,U Lam Court,5 U LAM TERRACE,Single,1,,4,A,,N,34,,450,269,376,"$16,729 ","$11,968 ",5,5,1,10,0,83,0,0,22.283453,114.149056
28/2/2018,2018,The Bellevue Place,8 U LAM TERRACE,Single,1,,23,A,2,N,19,,778,377,530,"$20,637 ","$14,679 ",5,5,2,10,0,74,0,0,22.28336,114.149161
23/2/2018,2018,The Bellevue Place,8 U LAM TERRACE,Single,1,,11,D,2,N,19,,699,377,530,"$18,541 ","$13,189 ",5,5,2,10,0,74,0,0,22.28336,114.149161
15/2/2018,2018,The Bellevue Place,8 U LAM TERRACE,Single,1,,15,B,2,N,19,,720,354,503,"$20,339 ","$14,314 ",5,5,2,10,0,74,0,0,22.28336,114.149161
21/6/2017,2017,The Bellevue Place,8 U LAM TERRACE,Single,1,,26,A,2,N,18,,1728,730,"1,033","$23,671 ","$16,728 ",5,5,2,10,0,74,0,0,22.28336,114.149161
15/11/2016,2016,The Bellevue Place,8 U LAM TERRACE,Single,1,,21,A,2,N,17,,646,377,530,"$17,135 ","$12,189 ",5,5,2,10,0,74,0,0,22.28336,114.149161
26/10/2016,2016,The Bellevue Place,8 U LAM TERRACE,Single,1,,21,D,2,N,17,,678,377,530,"$17,984 ","$12,792 ",5,5,2,10,0,74,0,0,22.28336,114.149161
21/6/2016,2016,The Bellevue Place,8 U LAM TERRACE,Single,1,,7,D,2,N,17,,630,377,530,"$16,711 ","$11,887 ",5,5,2,10,0,74,0,0,22.28336,114.149161
3/7/2017,2017,52-54 SAI STREET,52-54 SAI STREET,Single,1,,6,54,,Y,50,,500,348,--,"$14,368 ",--,3,4,0,8,0,57,0,0,22.284739,114.146485
31/3/2017,2017,Wing Yau House,53-55 SAI STREET,Single,1,,6,B,,Y,50,,650,418,--,"$15,550 ",--,3,4,0,8,0,57,0,0,22.284791,114.148452
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,3,2,,N,47,,784,372,500,"$21,076 ","$15,681 ",3,2,0,3,0,39,0,0,22.280364,114.154142
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,5,2,,N,47,,711,286,500,"$24,893 ","$14,239 ",3,2,0,3,0,39,0,0,22.280364,114.154142
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,2,2,,N,47,,954,372,--,"$25,646 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,3,1,,N,47,,711,372,--,"$19,138 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,2,1,,N,47,,711,372,--,"$19,138 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
13/6/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,5,1,,N,47,,711,286,--,"$24,893 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/10/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,0,2,,N,47,,1171,383,--,"$30,577 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/10/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,4,2,,N,47,,711,372,--,"$19,138 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/10/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,0,1,,N,47,,1082,366,--,"$29,584 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/10/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,4,1,,N,47,,737,372,--,"$19,837 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/8/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,6,1,,Y,47,,895,286,--,"$31,310 ",--,3,2,0,3,0,39,0,0,22.280364,114.154142
6/8/2016,2016,1-2 CHANCERY LANE,1-2 CHANCERY LANE,Single,1,,6,2,,Y,47,,1411,286,500,"$49,362 ","$28,235 ",3,2,0,3,0,39,0,0,22.280364,114.154142
7/3/2018,2018,Tung Yuen Building,7 CHANCERY LANE,Single,1,,0,A,,N,43,,1288,427,--,"$30,164 ",--,3,2,0,3,1,35,0,0,22.280673,114.153562
27/2/2018,2018,Tung Yuen Building,7 CHANCERY LANE,Single,1,,3,B,,N,43,,638,357,--,"$17,871 ",--,3,2,0,3,1,35,0,0,22.280673,114.153562
24/11/2017,2017,Wing Wa Mansion,10-12 HOSPITAL ROAD,Single,1,,0,B,,N,38,,572,391,530,"$14,642 ","$10,802 ",1,2,1,5,0,49,0,0,22.284055,114.146618
11/10/2017,2017,Wing Wa Mansion,10-12 HOSPITAL ROAD,Single,1,,10,B ,,Y,38,,650,323,457,"$20,124 ","$14,223 ",1,2,1,5,0,49,0,0,22.284055,114.146618
21/11/2016,2016,Wing Wa Mansion,10-12 HOSPITAL ROAD,Single,1,,2,A,,N,37,,530,391,530,"$13,555 ","$10,000 ",1,2,1,5,0,49,0,0,22.284055,114.146618
20/9/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,7,A,,N,40,,1129,767,900,"$14,720 ","$12,544 ",2,4,1,4,0,52,0,0,22.284126,114.146513
9/12/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,2,B,,N,40,,900,767,900,"$11,734 ","$10,000 ",2,4,1,4,0,52,0,0,22.284126,114.146513
21/6/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,14,A,,N,40,,1180,709,900,"$16,643 ","$13,111 ",2,4,1,4,0,52,0,0,22.284126,114.146513
20/6/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,4,A,,N,40,,1195,767,900,"$15,580 ","$13,278 ",2,4,1,4,0,52,0,0,22.284126,114.146513
25/4/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,3,A,,N,40,,1168,767,900,"$15,228 ","$12,978 ",2,4,1,4,0,52,0,0,22.284126,114.146513
4/10/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,3,B,,N,40,,1020,767,900,"$13,299 ","$11,333 ",2,4,1,4,0,52,0,0,22.284126,114.146513
21/2/2017,2017,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,13,B,,N,40,,1010,737,900,"$13,704 ","$11,222 ",2,4,1,4,0,52,0,0,22.284126,114.146513
30/6/2016,2016,Chong Yuen,14-16 HOSPITAL ROAD,Single,1,,1,B,,N,39,,1610,765,900,"$21,046 ","$17,889 ",2,4,1,4,0,52,0,0,22.284126,114.146513
26/10/2017,2017,Chung Yin Court,17 HOSPITAL ROAD,Single,1,,4,C,2,N,27,,480,313,361,"$15,335 ","$13,296 ",8,6,1,7,0,86,0,0,22.285529,114.145631
12/7/2016,2016,Chung Yin Court,17 HOSPITAL ROAD,Single,1,,3,B,3,N,26,,515,361,429,"$14,266 ","$12,005 ",8,6,1,7,0,86,0,0,22.285529,114.145631
22/11/2016,2016,Chung Yin Court,17 HOSPITAL ROAD,Single,1,,0,D,2,N,26,,515,313,361,"$16,454 ","$14,266 ",8,6,1,7,0,86,0,0,22.285529,114.145631
20/12/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,2,1,C,3,N,29,,1100,780,985,"$14,103 ","$11,168 ",3,5,2,6,0,41,0,0,22.284249,114.14656
10/9/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,1,17,B,3,N,29,,1910,"1,033","1,307","$18,490 ","$14,614 ",3,5,2,6,0,41,0,0,22.284249,114.14656
9/7/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,1,9,A,3,N,29,,1500,"1,020","1,296","$14,706 ","$11,574 ",3,5,2,6,0,41,0,0,22.284249,114.14656
31/7/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,2,4,C,3,N,29,,1470,"1,055","1,322","$13,934 ","$11,120 ",3,5,2,6,0,41,0,0,22.284249,114.14656
22/6/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,2,15,D,3,N,29,,1700,"1,005","1,281","$16,915 ","$13,271 ",3,5,2,6,0,41,0,0,22.284249,114.14656
29/3/2017,2017,Winner Court,18 HOSPITAL ROAD,Estate,2,1,7,B,3,N,29,,1520,"1,034","1,307","$14,700 ","$11,630 ",3,5,2,6,0,41,0,0,22.284249,114.14656
21/11/2016,2016,Winner Court,18 HOSPITAL ROAD,Estate,2,1,12,B,3,N,28,,1540,"1,033","1,307","$14,908 ","$11,783 ",3,5,2,6,0,41,0,0,22.284249,114.14656
13/12/2017,2017,6-12 Tit Hong Lane,6-12 Tit Hong Lane,Single,1,,6,10,,Y,46,,650,288,--,"$22,569 ",--,1,0,0,1,0,150,0,0,22.284466,114.155309
13/12/2017,2017,6-12 Tit Hong Lane,6-12 Tit Hong Lane,Single,1,,4,10,,N,46,,600,330,--,"$18,182 ",--,1,0,0,1,0,150,0,0,22.284466,114.155309
13/9/2017,2017,26 COCHRANE STREET,26 COCHRANE STREET,Single,1,,6,26,,Y,48,,700,408,--,"$17,157 ",--,0,0,0,7,0,31,0,0,22.283137,114.154439
9/8/2017,2017,26 COCHRANE STREET,26 COCHRANE STREET,Single,1,,5,26,,N,48,,750,408,--,"$18,382 ",--,0,0,0,7,0,31,0,0,22.283137,114.154439
25/10/2017,2017,28 COCHRANE STREET,28 COCHRANE STREET,Single,1,,4,28,,N,48,,420,451,--,"$9,313 ",--,0,0,0,7,0,31,0,0,22.283129,114.154442
9/8/2017,2017,Merlin Building,30-34 COCHRANE STREET,Single,1,,4,D,,N,43,,600,292,--,"$20,548 ",--,0,0,0,7,0,31,0,0,22.282738,114.154223
28/8/2017,2017,Merlin Building,30-34 COCHRANE STREET,Single,1,,5,B,,N,43,,600,297,--,"$20,202 ",--,0,0,0,7,0,31,0,0,22.282738,114.154223
25/8/2017,2017,Merlin Building,30-34 COCHRANE STREET,Single,1,,4,C,,N,43,,596,288,--,"$20,694 ",--,0,0,0,7,0,31,0,0,22.282738,114.154223
20/3/2017,2017,Merlin Building,30-34 COCHRANE STREET,Single,1,,6,B,,Y,33,,503,,--,--,--,0,0,0,7,0,31,0,0,22.282738,114.154223
17/5/2016,2016,Merlin Building,30-34 COCHRANE STREET,Single,1,,3,C,,N,42,,445,283,--,"$15,724 ",--,0,0,0,7,0,31,0,0,22.282738,114.154223
19/5/2017,2017,Cheung Fai Building,45-47 COCHRANE STREET,Single,1,,11,A,,N,38,,520,298,427,"$17,450 ","$12,178 ",0,0,0,6,0,17,0,0,22.282375,114.153759
9/9/2016,2016,Cheung Fai Building,45-47 COCHRANE STREET,Single,1,,7,A,,N,37,,455,298,427,"$15,268 ","$10,656 ",0,0,0,6,0,17,0,0,22.282375,114.153759
28/11/2017,2017,Wyndham Mansion,30-32 WYNDHAM STREET,Single,1,,11,3,,N,55,,1600,950,"1,200","$16,842 ","$13,333 ",2,2,1,3,1,48,0,0,22.27991,114.155292
8/12/2016,2016,1A HIGH STREET,1A HIGH STREET,Single,1,,4,1A,,N,58,,1196,992,"1,250","$12,056 ","$9,568 ",3,3,1,2,0,64,0,0,22.284845,114.146095
12/11/2017,2017,Centre Place,1 HIGH STREET,Single,1,,15,A,3,N,11,,1435,638,870,"$22,492 ","$16,494 ",3,3,1,2,0,64,0,0,22.284845,114.146095
9/8/2017,2017,Centre Place,1 HIGH STREET,Single,1,,11,D,2,N,11,,930,443,615,"$20,993 ","$15,122 ",3,3,1,2,0,64,0,0,22.284845,114.146095
25/7/2017,2017,Centre Place,1 HIGH STREET,Single,1,,9,A,3,N,11,,1310,636,870,"$20,597 ","$15,057 ",3,3,1,2,0,64,0,0,22.284845,114.146095
16/6/2017,2017,Centre Place,1 HIGH STREET,Single,1,,21,C,2,N,11,,960,474,647,"$20,253 ","$14,838 ",3,3,1,2,0,64,0,0,22.284845,114.146095
22/5/2017,2017,Centre Place,1 HIGH STREET,Single,1,,1,B,3,N,11,,1218,539,738,"$22,607 ","$16,511 ",3,3,1,2,0,64,0,0,22.284845,114.146095
28/4/2017,2017,Centre Place,1 HIGH STREET,Single,1,,5,C,2,N,11,,870,474,647,"$18,354 ","$13,447 ",3,3,1,2,0,64,0,0,22.284845,114.146095
3/10/2017,2017,Centre Place,1 HIGH STREET,Single,1,,13,B,3,N,11,,1130,687,795,"$16,448 ","$14,214 ",3,3,1,2,0,64,0,0,22.284845,114.146095
2/10/2017,2017,Centre Place,1 HIGH STREET,Single,1,,5,B,3,N,11,,1100,578,795,"$19,031 ","$13,836 ",3,3,1,2,0,64,0,0,22.284845,114.146095
22/12/2016,2016,Centre Place,1 HIGH STREET,Single,1,,16,C,2,N,10,,880,474,647,"$18,565 ","$13,601 ",3,3,1,2,0,64,0,0,22.284845,114.146095
13/12/2016,2016,Centre Place,1 HIGH STREET,Single,1,,3,B,3,N,10,,1040,578,795,"$17,993 ","$13,082 ",3,3,1,2,0,64,0,0,22.284845,114.146095
10/12/2016,2016,Centre Place,1 HIGH STREET,Single,1,,1,C,2,N,10,,950,437,601,"$21,739 ","$15,807 ",3,3,1,2,0,64,0,0,22.284845,114.146095
14/9/2016,2016,Centre Place,1 HIGH STREET,Single,1,,13,A,3,N,10,,1150,638,870,"$18,025 ","$13,218 ",3,3,1,2,0,64,0,0,22.284845,114.146095
19/8/2016,2016,Centre Place,1 HIGH STREET,Single,1,,17,D,2,N,10,,850,451,615,"$18,847 ","$13,821 ",3,3,1,2,0,64,0,0,22.284845,114.146095
20/10/2017,2017,17 KO SHING STREET,17 KO SHING STREET,Single,1,,5,B,,N,46,,356,,--,--,--,2,1,1,2,0,92,0,1,22.287181,114.14642
18/9/2017,2017,Hang Cheong Tai Building,21-23 KO SHING STREET,Single,1,,11,B,,N,32,,420,295,546,"$14,237 ","$7,692 ",2,1,1,2,0,92,0,0,22.287229,114.146188
26/8/2016,2016,Hang Cheong Tai Building,21-23 KO SHING STREET,Single,1,,19,A,,N,31,,378,,--,--,--,2,1,1,2,0,92,0,0,22.287229,114.146188
26/9/2017,2017,Tai Fat Building,31-43 KO SHING STREET,Single,1,,13,A,,N,48,,460,428,--,"$10,748 ",--,2,1,1,2,0,95,0,0,22.287291,114.145933
26/9/2016,2016,Tai Fat Building,31-43 KO SHING STREET,Single,1,,8,C,,N,47,,370,383,465,"$9,661 ","$7,957 ",2,1,1,2,0,95,0,0,22.287291,114.145933
1/2/2018,2018,Urbana 38,38-40 KO SHING STREET,Single,1,,16,B,0,N,11,,446,220,360,"$20,273 ","$12,389 ",4,1,1,6,0,112,0,0,22.286945,114.146327
11/9/2017,2017,Urbana 38,38-40 KO SHING STREET,Single,1,,12,A,0,N,10,,412,216,356,"$19,074 ","$11,573 ",4,1,1,6,0,112,0,0,22.286945,114.146327
24/8/2017,2017,Urbana 38,38-40 KO SHING STREET,Single,1,,11,B,0,N,10,,400,220,360,"$18,182 ","$11,111 ",4,1,1,6,0,112,0,0,22.286945,114.146327
26/9/2016,2016,Urbana 38,38-40 KO SHING STREET,Single,1,,5,B,0,N,9,,370,220,360,"$16,818 ","$10,278 ",4,1,1,6,0,112,0,0,22.286945,114.146327
1/3/2018,2018,Ko Shing Building,48-66 KO SHING STREET,single,1,,15,C,,N,39,,434,256,--,"$16,953 ",--,4,1,1,6,0,111,0,0,22.287012,114.145899
15/1/2018,2018,Ko Shing Building,48-66 KO SHING STREET,single,1,,8,A,,N,39,,438,274,366,"$15,985 ","$11,967 ",4,1,1,6,0,111,0,0,22.287012,114.145899
6/12/2017,2017,Ko Shing Building,48-66 KO SHING STREET,single,1,,13,A,,N,38,,300,274,366,"$10,949 ","$8,197 ",4,1,1,6,0,111,0,0,22.287012,114.145899
31/3/2017,2017,Ko Shing Building,48-66 KO SHING STREET,single,1,,12,B,,N,38,,448,313,410,"$14,313 ","$10,927 ",4,1,1,6,0,111,0,0,22.287012,114.145899
8/10/2016,2016,Ko Shing Building,48-66 KO SHING STREET,single,1,,14,H,,N,37,,340,274,366,"$12,409 ","$9,290 ",4,1,1,6,0,111,0,0,22.287012,114.145899
